seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path,exp_id
23,5,25,100,5,20,2,10,1.0,100,10,5,0.5,1,3,30.0,0,25,80,10,2,JobSolveStatus.OPTIMAL_SOLUTION,1057.0,0.0,18.425125474997913,18.79474001800554,results/GRID/5x5/tmax100_dt5/run1,instances/GRID/5x5/network_disc5min.json,instances/GRID/5x5/taxi_like_requests_100maxmin_disc5min.json,1
