exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n3_h60_m4_r20,ab,3,23,3,9,60,5,12,4,10,1.0,100,20,16,0.8,1,10,20.0,0,9,24,20,4,JobSolveStatus.OPTIMAL_SOLUTION,460.48489322910154,0.0,449.8523433520004,450.190137607,results/GRID/3x3/tmax60_dt5/n3_h60_m4_r20/ab,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_60maxmin_disc5min.json
n3_h60_m4_r20,ab_LR,3,23,3,9,60,5,12,4,10,1.0,100,20,16,0.8,1,10,20.0,0,9,24,20,4,JobSolveStatus.OPTIMAL_SOLUTION,460.48489322910154,0.0,417.707492249001,417.8761440090002,results/GRID/3x3/tmax60_dt5/n3_h60_m4_r20/ab_LR,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_60maxmin_disc5min.json
