exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n4_h60_m3_r20,ab,4,23,4,16,60,5,12,3,10,1.0,100,20,7,0.35,1,10,20.0,0,16,48,20,3,JobSolveStatus.OPTIMAL_SOLUTION,1557.0730686183829,0.0,28.925614286999917,29.296501578999596,results/GRID/4x4/tmax60_dt5/n4_h60_m3_r20/ab,instances/GRID/4x4/network_disc5min.json,instances/GRID/4x4/taxi_like_requests_60maxmin_disc5min.json
n4_h60_m3_r20,ab_LR,4,23,4,16,60,5,12,3,10,1.0,100,20,7,0.35,1,10,20.0,0,16,48,20,3,JobSolveStatus.OPTIMAL_SOLUTION,1557.0730686183826,0.0,45.8489919340027,46.0329489020005,results/GRID/4x4/tmax60_dt5/n4_h60_m3_r20/ab_LR,instances/GRID/4x4/network_disc5min.json,instances/GRID/4x4/taxi_like_requests_60maxmin_disc5min.json
