exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n4_h60_m3_r10,ab,8,23,4,16,60,3,20,3,10,1.0,100,10,8,0.8,1,10,20.0,0,16,48,10,3,JobSolveStatus.OPTIMAL_SOLUTION,267.1444296391969,0.0,1403.0397986710013,1403.5158817600022,results/GRID/4x4/tmax60_dt3/n4_h60_m3_r10/ab,instances/GRID/4x4/network_disc3min.json,instances/GRID/4x4/taxi_like_requests_60maxmin_disc3min.json
n4_h60_m3_r10,ab_LR,8,23,4,16,60,3,20,3,10,1.0,100,10,8,0.8,1,10,20.0,0,16,48,10,3,JobSolveStatus.OPTIMAL_SOLUTION,267.1444296391969,0.0,6111.465479738996,6111.800455457997,results/GRID/4x4/tmax60_dt3/n4_h60_m3_r10/ab_LR,instances/GRID/4x4/network_disc3min.json,instances/GRID/4x4/taxi_like_requests_60maxmin_disc3min.json
