exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n3_h60_m3_r20,ab,3,23,3,9,60,5,12,3,10,1.0,100,20,13,0.65,1,10,20.0,0,9,24,20,3,JobSolveStatus.OPTIMAL_SOLUTION,749.8382782485605,0.0,67.62074697700064,67.89987816899975,results/GRID/3x3/tmax60_dt5/n3_h60_m3_r20/ab,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_60maxmin_disc5min.json
n3_h60_m3_r20,ab_LR,3,23,3,9,60,5,12,3,10,1.0,100,20,13,0.65,1,10,20.0,0,9,24,20,3,JobSolveStatus.OPTIMAL_SOLUTION,749.8382782485605,0.0,82.51254538800004,82.66061829299997,results/GRID/3x3/tmax60_dt5/n3_h60_m3_r20/ab_LR,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_60maxmin_disc5min.json
