exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n4_h60_m2_r20,ab,4,23,4,16,60,5,12,2,10,1.0,100,20,6,0.3,1,10,20.0,0,16,48,20,2,JobSolveStatus.OPTIMAL_SOLUTION,1937.419176200926,0.0,2.033543819998158,2.2003413359998376,results/GRID/4x4/tmax60_dt5/n4_h60_m2_r20/ab,instances/GRID/4x4/network_disc5min.json,instances/GRID/4x4/taxi_like_requests_60maxmin_disc5min.json
n4_h60_m2_r20,ab_LR,4,23,4,16,60,5,12,2,10,1.0,100,20,6,0.3,1,10,20.0,0,16,48,20,2,JobSolveStatus.OPTIMAL_SOLUTION,1937.419176200926,0.0,3.269029371000215,3.3992073700028413,results/GRID/4x4/tmax60_dt5/n4_h60_m2_r20/ab_LR,instances/GRID/4x4/network_disc5min.json,instances/GRID/4x4/taxi_like_requests_60maxmin_disc5min.json
