exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n5_h60_m3_r10,ab,8,23,5,25,60,3,20,3,10,1.0,100,10,6,0.6,1,10,20.0,0,25,80,10,3,JobSolveStatus.OPTIMAL_SOLUTION,650.4264155225683,0.0,305.4769918649981,305.89120657299645,results/GRID/5x5/tmax60_dt3/n5_h60_m3_r10/ab,instances/GRID/5x5/network_disc3min.json,instances/GRID/5x5/taxi_like_requests_60maxmin_disc3min.json
n5_h60_m3_r10,ab_LR,8,23,5,25,60,3,20,3,10,1.0,100,10,6,0.6,1,10,20.0,0,25,80,10,3,JobSolveStatus.OPTIMAL_SOLUTION,650.4264155225683,0.0,923.0666178149986,923.3698427079944,results/GRID/5x5/tmax60_dt3/n5_h60_m3_r10/ab_LR,instances/GRID/5x5/network_disc3min.json,instances/GRID/5x5/taxi_like_requests_60maxmin_disc3min.json
