exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n4_h60_m4_r20,ab,4,23,4,16,60,5,12,4,10,1.0,100,20,9,0.45,1,10,20.0,0,16,48,20,4,JobSolveStatus.OPTIMAL_SOLUTION,1268.6599054214857,0.0,1169.7729503539995,1170.2185949409977,results/GRID/4x4/tmax60_dt5/n4_h60_m4_r20/ab,instances/GRID/4x4/network_disc5min.json,instances/GRID/4x4/taxi_like_requests_60maxmin_disc5min.json
n4_h60_m4_r20,ab_LR,4,23,4,16,60,5,12,4,10,1.0,100,20,9,0.45,1,10,20.0,0,16,48,20,4,JobSolveStatus.OPTIMAL_SOLUTION,1268.6599054214857,1.9417149547058638e-07,4579.351686504,4579.614851041999,results/GRID/4x4/tmax60_dt5/n4_h60_m4_r20/ab_LR,instances/GRID/4x4/network_disc5min.json,instances/GRID/4x4/taxi_like_requests_60maxmin_disc5min.json
