exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n3_h120_m2_r10,base,2,23,3,9,120,5,24,2,10,1.0,100,10,8,0.8,1,5,30.0,0,9,24,10,2,JobSolveStatus.OPTIMAL_SOLUTION,262.51690984913375,0.0,1.6852467699991394,1.7698873299996194,results/GRID/3x3/tmax120_dt5/n3_h120_m2_r10/base,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_120maxmin_disc5min.json
n3_h120_m2_r10,base_relax,2,23,3,9,120,5,24,2,10,1.0,100,10,8,0.8,1,5,30.0,0,9,24,10,2,JobSolveStatus.OPTIMAL_SOLUTION,262.51690984913375,0.0,1.6760187479994784,1.779714383999817,results/GRID/3x3/tmax120_dt5/n3_h120_m2_r10/base_relax,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_120maxmin_disc5min.json
n3_h120_m2_r10,LR,2,23,3,9,120,5,24,2,10,1.0,100,10,8,0.8,1,5,30.0,0,9,24,10,2,JobSolveStatus.OPTIMAL_SOLUTION,262.51690984913375,0.0,2.2320390849999967,2.30738685399956,results/GRID/3x3/tmax120_dt5/n3_h120_m2_r10/LR,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_120maxmin_disc5min.json
n3_h120_m2_r10,LR_relax,2,23,3,9,120,5,24,2,10,1.0,100,10,8,0.8,1,5,30.0,0,9,24,10,2,JobSolveStatus.OPTIMAL_SOLUTION,262.51690984913375,0.0,2.273230410000906,2.3532787509993796,results/GRID/3x3/tmax120_dt5/n3_h120_m2_r10/LR_relax,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_120maxmin_disc5min.json
n3_h120_m2_r10,ab,2,23,3,9,120,5,24,2,10,1.0,100,10,9,0.9,1,5,30.0,0,9,24,10,2,JobSolveStatus.OPTIMAL_SOLUTION,157.33577047571498,0.0,26.28127343699998,26.362604759999158,results/GRID/3x3/tmax120_dt5/n3_h120_m2_r10/ab,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_120maxmin_disc5min.json
n3_h120_m2_r10,ab_relax,2,23,3,9,120,5,24,2,10,1.0,100,10,9,0.9,1,5,30.0,0,9,24,10,2,JobSolveStatus.OPTIMAL_SOLUTION,157.33577047571498,0.0,26.464037297000687,26.6158342130002,results/GRID/3x3/tmax120_dt5/n3_h120_m2_r10/ab_relax,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_120maxmin_disc5min.json
n3_h120_m2_r10,ab_LR,2,23,3,9,120,5,24,2,10,1.0,100,10,9,0.9,1,5,30.0,0,9,24,10,2,JobSolveStatus.OPTIMAL_SOLUTION,157.33577047571498,0.0,9.063907302999723,9.27025307599979,results/GRID/3x3/tmax120_dt5/n3_h120_m2_r10/ab_LR,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_120maxmin_disc5min.json
n3_h120_m2_r10,ab_LR_relax,2,23,3,9,120,5,24,2,10,1.0,100,10,9,0.9,1,5,30.0,0,9,24,10,2,JobSolveStatus.OPTIMAL_SOLUTION,157.33577047571498,0.0,8.565562044001126,8.651016297000751,results/GRID/3x3/tmax120_dt5/n3_h120_m2_r10/ab_LR_relax,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_120maxmin_disc5min.json
