exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n3_h60_m3_r10,ab,4,23,3,9,60,3,20,3,10,1.0,100,10,10,1.0,1,10,20.0,0,9,24,10,3,JobSolveStatus.OPTIMAL_SOLUTION,58.62040810519966,0.0,59.94673317299748,60.28389663499547,results/GRID/3x3/tmax60_dt3/n3_h60_m3_r10/ab,instances/GRID/3x3/network_disc3min.json,instances/GRID/3x3/taxi_like_requests_60maxmin_disc3min.json
n3_h60_m3_r10,ab_LR,4,23,3,9,60,3,20,3,10,1.0,100,10,10,1.0,1,10,20.0,0,9,24,10,3,JobSolveStatus.OPTIMAL_SOLUTION,58.62040810519966,0.0,49.47507218499959,49.614798968003015,results/GRID/3x3/tmax60_dt3/n3_h60_m3_r10/ab_LR,instances/GRID/3x3/network_disc3min.json,instances/GRID/3x3/taxi_like_requests_60maxmin_disc3min.json
