exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n4_h60_m4_r10,ab,4,23,4,16,60,5,12,4,10,1.0,100,10,6,0.6,1,10,20.0,0,16,48,10,4,JobSolveStatus.OPTIMAL_SOLUTION,460.00209885086565,0.0,498.604698526,498.88434069199866,results/GRID/4x4/tmax60_dt5/n4_h60_m4_r10/ab,instances/GRID/4x4/network_disc5min.json,instances/GRID/4x4/taxi_like_requests_60maxmin_disc5min.json
n4_h60_m4_r10,ab_LR,4,23,4,16,60,5,12,4,10,1.0,100,10,6,0.6,1,10,20.0,0,16,48,10,4,JobSolveStatus.OPTIMAL_SOLUTION,460.0020988508654,0.0,408.7265149599989,408.8883965640016,results/GRID/4x4/tmax60_dt5/n4_h60_m4_r10/ab_LR,instances/GRID/4x4/network_disc5min.json,instances/GRID/4x4/taxi_like_requests_60maxmin_disc5min.json
