exp_id,model_name,num_Nw,seed,number,grid_nodes,horizon,dt,t_max,num_modules,Q,c_km,c_uns_taxi,num_requests,served,served_ratio,q_min,q_max,slack_min,depot,N_size,A_size,K_size,M_size,status,objective,mip_gap,solve_time_sec,total_time_sec,output_folder,network_path,requests_path
n3_h60_m4_r10,ab,3,23,3,9,60,5,12,4,10,1.0,100,10,9,0.9,1,10,20.0,0,9,24,10,4,JobSolveStatus.OPTIMAL_SOLUTION,152.52955359527914,0.0,205.20293728100023,205.40772849099994,results/GRID/3x3/tmax60_dt5/n3_h60_m4_r10/ab,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_60maxmin_disc5min.json
n3_h60_m4_r10,ab_LR,3,23,3,9,60,5,12,4,10,1.0,100,10,9,0.9,1,10,20.0,0,9,24,10,4,JobSolveStatus.OPTIMAL_SOLUTION,152.52955359527914,0.0,43.94053462299962,44.039156370000455,results/GRID/3x3/tmax60_dt5/n3_h60_m4_r10/ab_LR,instances/GRID/3x3/network_disc5min.json,instances/GRID/3x3/taxi_like_requests_60maxmin_disc5min.json
